"Column1","Column3"
".4073	🤮 طس عني<LF>ماشيه احوالي<LF>منهو انا بدنيتس<LF>وش قطعته موجود انا<LF>URL لك الجنة يابعدي<LF>حبتك العافيه URL	","NOT_HS"
".4074	@USER ابشري طال عمرك....انا مارديت😣😣👊😄	","NOT_HS"
".4075	جايتني وحده تقول كيف اعرف اذا انا ملحده والا لا خييييير وش شايفتني بنت ابليس  حسبي الله 😡	","Ideaology"
".4076	@USER اي والله صادق <LF>ماعاد فيه شيء تقدر تتكلم فيه<LF>حتى اخبار النادي كارهينها 😷	","NOT_HS"
".4077	@USER نذل ماتستاهل حد يتعب عشانك � 	","OFF"
".4078	#بايع_الكليجا  مممعاد به بناتت يستحون 🔪🔪🔪 URL	","Social Class"
".4079	RT @USER لا جد جد عطوني نعااااااااااااااااال بليز اي وانت تو نعل هالاثنين 🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼 URL	","OFF"
".4080	يبقي مسي عليا😂😂👊 URL	","NOT_HS"
".4081	@USER علزق 🌞🔪	","NOT_HS"
".4082	@USER مافي للطلاب😣	","NOT_HS"
".4083	#بايع_الكليجا الله يخلف عليكم 😷🖐🏻	","OFF"
".4084	اكتشفت ان اغلب الردود ماتجيني بددددررررري 😂👊🏻	","NOT_HS"
".4085	@USER ايه طاقع وماقع ونهار ابوكي والع دي!!<LF>يبنتي خشي المطبخ خشي المطبخ جتك القرف💩	","OFF"
".4086	عايز أبوش ...عايز انزل في كوباية شاي بلبن كبيرة و ابوش جواها ...وانزل تحت ألعب مع التفل 🐸🐸	","NOT_HS"
".4087	#اصدقا_الوناسه_وينهم<LF>كلهم نفسيات 👊	","OFF"
".4088	RT @USER علشان تحط نكه في سنابها وتقول يدافع عني 🐏🐏	","NOT_HS"
".4089	@USER 😣😣😣😣 بتهدديني	","NOT_HS"
".4090	@USER ياخي لا لا لا لااااااااااااااا    لاااااااااااااااااااااا.. اوفر 😷 مجتمع غريب .. يارب زوجتي المستقبليه ماتكون وحده نفس هذيل ☺	","NOT_HS"
".4091	#بايع_الكليجا<LF>تدرون وش يغبن انو مخلينها عياره بينكم😤 الشباب يعايرون البنات والبنات يردون ليش حلال عليكم وحرام علينا؟؟؟؟عفووووا ترا حرام عليك وعليه جد جد وربي شي مبالغ فيه بشكل خيالي شخص ويسترزق الله خليتوه مشكلة اجتماعيه ليش؟؟ والي يسب والي يشتم بالله لهالدرجه الفضاوه بفهم	","NOT_HS"
".4092	#بايع_الكليجا<LF>وربي مصخره تفشلت ومالي دخل وش هالعنيه من البنات اعوذ بلله م فيه حيا ولا حتى كرامه والله فئه غبيه ' بعدين شسالفه صايرين هالايام يشهرون اللي يسوا واللي م يسوا طفشتونا ترى😷 تخلف	","Social Class"
".4093	@USER من جد الله لايبلانا العقل نعمه والحياء زينه👊🏻	","NOT_HS"
".4094	@USER صوتهاا🤮🤮🤮🤮🤮	","NOT_HS"
".4095	@USER الله يرزقك نعمه العقل 😷	","OFF"
".4096	@USER بس يا تافه� � 	","OFF"
".4097	RT @USER عادي ماطافك شي ابدا😷🤦🏻‍♀️	","NOT_HS"
".4098	@USER اجل صفي مع الخرفان الاولين..  عليكم من الله م تستحقون..  الوحده صارت عار ع اهلها..  بكره تتزوجين وتتذكرين ماضيك خلف الرجال تركضين..  👞	","Social Class"
".4099	@USER صباح الوررد 😍فاتني اللقااء 😪😪😪مافيش لقاءات الصبح تاني اهايدي 👊💔	","NOT_HS"
".4100	@USER إحساسي يقول إنك صارفها من كيسك👊🏼🤣<LF>دائماً تمثل افلام لايمكن تصير لأي بني أدم ههههههههه سبحان الله بسانت	","NOT_HS"
".4101	انعل ابو الحر 😤💔	","OFF"
".4102	@USER 😂😂😂😂ارسليه العن ثواه😡👊🏻	","OFF"
".4103	@USER وجهها عندي احلا 😤	","NOT_HS"
".4104	@USER يلعن ام قلة الحياء الي فيك وع الله يفك اسر رجلك 😷😷	","OFF"
".4105	@USER قلة أدب!!😡😱😳	","OFF"
".4106	#الشيلات تلوث سمعي 🤮	","NOT_HS"
".4107	@USER يالله شخباري فيه ناس للحين تاخذ قذارة الناس وغسال ... شكلها عندكم للحين بعايلتكم ؟؟😷	","OFF"
".4108	@USER ربنا ياخدكم 😡	","OFF"
".4109	كلاسات الظهر 👎🏻	","NOT_HS"
".4110	RT @USER كلمات مترجمة : <LF>.<LF>سعيد ☺️-  Happy- هابي<LF>.<LF>محرج 🙊- Embarrassed- إمبيرسد<LF>.<LF>تائه 😤- devious- ديڤيس<LF>.<LF>متفاجئ 😮- Surprised- سِر…	","NOT_HS"
".4111	#بايع_الكليجا <LF>قلنا فيكم محنة بس مو للهدرجه 😷.	","NOT_HS"
".4112	@USER وحماري انا مخلص لي يعني بيركبك انت ويلعن جدفك وتتفل العافيه بعد موب انا 🙉	","OFF"
".4113	@USER كلام كبار .. 😂😂👊	","NOT_HS"
".4114	@USER مدري شرد عليك�  URL	","NOT_HS"
".4115	@USER الله لا يوفقه😡	","OFF"
".4116	@USER على زق ترا الوضع فله وطقطقه يانفسيه 💩💩🤢👎🏻	","OFF"
".4117	RT @USER اقول اقضبي ارضك مافي اسقاط ولاية ولا تعدد😤😤	","NOT_HS"
".4118	@USER والله فضحونا الله يهديهم <LF><LF>شوفو ايش يغردون علينا برا <LF><LF>ماشافو خير الخ الخ <LF><LF>والعربيه جابته بعد 😷	","OFF"
".4119	RT @USER مقطع الموسم ، مقطع ما أتوقع ممكن يتكررّ ابدًا ..<LF>في الدوري الالماني، الحارس 😳😱😷<LF>😂😂😂😂😂 URL	","NOT_HS"
".4120	RT @USER #بايع_الكليجا<LF><LF>من أراد أن يعرف مستوى التربية و الحياء والعفه عند بعض بنات المسلمين مع الأسف!<LF><LF>يلبس كمامة😷 ويدخل يتجول في هذا ا…	","NOT_HS"
".4121	RT @USER حارس استراحة تعلق قلبه بهذا الخروف 🐑 ونشأت بينهم علاقة عجيبة، ويطلب من كفيلة ان لا يذبح هذا الخروف.<LF>سبحان الله صورة جميلة…	","NOT_HS"
".4122	مشكلة التعامل مع الجاهل اللي عايش في إنحطاط 😷😷<LF>إذا مو انت رجال كفو وقد هالكلمة لاتتزوج وتخرج لنا عاهات جديدة في المجتمع نتيجة تفكيرك <LF>#برنامج_يسعد_صباحك URL	","OFF"
".4123	والله وما قالت الاي يعادي اخوان نوره نتوطى ببطنه 🤦🏻‍♂️😤😤😤😤 #تميم_قايدنا_وحمد_عدونا	","NOT_HS"
".4124	حقين السحلية و البناتي خربوا الجو😷 URL	","Social Class"
".4125	@USER اخ حنظله .. اقعععد علييييييه 🖕🏻 وسمعني صياحك	","OFF"
".4126	@USER اذا احسستي ب الالم لازم تحدد الالم ده حبر ولا رصاص 🐸😂	","NOT_HS"
".4127	فضحتونا الله يفضحكم يا شيخ ،خفيفات كأنكم ماعمركم شفتو ولد مزيون ،اوفر اللي جالس يصير ،تفووو عليكم يالمخفات هالعقليات المريضه ماتمثل السعوديات كلهم ..فعلاً مشفوحااات.. وتفو على اللي جالس ينشر اخبار زي كذا ويبي يرجع سوقهم بالمشاهدات 🔪<LF><LF> #بايع_الكليجا	","Social Class"
".4128	رد على #عبدالله_الكذبه النجس ولد النجس بين للعالم ان حكومة #قطر فعلن نجسه وتمول الارهاب والحوثين وشاركت في خيانة قوات التحالف .. تفوووو عليك يالكذبه وعلى حكومتك وعلى المحايدين فوقكم 👎🏼 URL	","Race"
".4129	@USER ههههههه 👋🏻🤛🏻👊🏻	","NOT_HS"
".4130	@USER 😟ادور عليه لين لقيته<LF>😡تصدق عمي طب معاه بالبركه يدور عليه URL	","OFF"
".4131	مقتل عميد ولواء  في ضربه خاطئة للطيران !!<LF>#ياصبرالأرض 😡😡	","NOT_HS"
".4132	📍مستشفى الغرافه اليوم كله مستشفيات دفعلبلا🤦🏻‍♀️☺️🖕🏻	","NOT_HS"
".4133	@USER ع اساس الاجواء من قبل تجيب الحياة 😣	","NOT_HS"
".4134	@USER لا وتاكل شبسات 😣	","NOT_HS"
".4135	@USER سوالف كبار مالك دخل فيها خليك بمحاضراتك😤👊🏻	","NOT_HS"
".4136	تعلموا مني بدال ماتجون هنا وتتحلطمون وتغثونا😷 URL	","OFF"
".4137	@USER الرجال متزوج حسبي الله عليكم من بنات خرفان 🐏	","Social Class"
".4138	اي والله ليش ؟ 😭👊🏼 URL	","NOT_HS"
".4139	@USER ياكرهك ونت تدافع عنهم 😷	","OFF"
".4140	@USER خلاص يالسوسه داوم 👊👊👊	","NOT_HS"
".4141	الحروف ال بتطلع غلط وانا بزعق بتمرمغ بريستيجي ف الارض 😂👊	","NOT_HS"
".4142	@USER طب انتو صايمين انا مال اهلي انا �  انا اكل بدالكم  وانتو تدفعوا زي البشوات 😄	","NOT_HS"
".4143	@USER وبعدين😂🐸🐸	","NOT_HS"
".4144	الله يفشلكم يع 😷 #بايع_الكليجا	","OFF"
".4145	بالنسبة لي الناس اللي بتتظارف و تتخافف في المواصلات 😣😒😒😕 خيييير نعم ف شنو	","NOT_HS"
".4146	@USER ملي بتفاهم معه👊👊	","NOT_HS"
".4147	هي لسه في بنات مصدقه ان ممكن ولد يقلع الچاكت بتاعه<LF>فى الساقعه ويلبسهولها ده مش بعيد ياخد طرحتها يعملهاا كوفية👊😂😂	","NOT_HS"
".4148	قرف الشغل ادعولنا 🙏🏻😣	","OFF"
".4149	@USER الخميس نمشي نكمل من المكان اللي وقفنا فيه😂👊🏻	","NOT_HS"
".4150	@USER 🌚👊🏻عيب والله عيب اثقلوا ماقد شفتوا مزاين بحياتكم مو هو مزيون بس ي كثر عيالنا مزز وعادي فشلتونا اول مره تشوفون حلو	","NOT_HS"
".4151	@USER ما اتفقنا على كذا 🔪	","NOT_HS"
".4152	هالأبوجكتف حالف مايخش راسي😡	","NOT_HS"
".4153	انا وش استفيد من كل شوي توجهون الكاميرا للشنطه؟! <LF>ثانياً كالعادة ياخذ دور الصامت اذا كان معها واهي تجلس تتكلم واهو يوزع ابتسامات🙂💔.<LF>فرحتي بالروبوتاج ماتمت دقيقه😢👊🏼<LF> #BarişArduç URL	","NOT_HS"
".4154	الظروف خلت العنزه خروف 🐑	","OFF"
".4155	@USER الوضع في انحدار ماتخيل بعد كم سنة زياده ايش راح يصير 🤢	","NOT_HS"
".4156	#بايع_الكليجا <LF>حتى المزز حرام نقول عنهم مزز 🖕🏼🙃	","OFF"
".4157	RT @USER من هواياتي اذا استظرفت ودخلت دايركت اكبجر واحطه بالتايم 🙂💔🔪	","NOT_HS"
".4158	عشنا وشوفنا اللي بيتشرط ع النادي وهما عمرهم ما هيجوا في تلت مستواكم والله 😪😣😣 URL	","OFF"
".4159	RT @USER جادلت العاقل <LF>فغلبته👌<LF>وجادلت الاحمق<LF>فغلبني😷😜<LF><LF>بسم الله بدايه🌸<LF><LF>💃786💃 URL	","NOT_HS"
".4160	الله يغثكم غثيتونا 😷#بايع_الكليجا	","OFF"
".4161	خخخير ان شاء الله وش هالمسخره مو لذي الدرجه عاااد😷<LF> #بايع_الكليجا	","OFF"
".4162	@USER 😲😲😲لا خساره اللووحه ماشالله حلوه ليش مسحوها يبغو كآبه النفسيه😡	","NOT_HS"
".4163	@USER اقول على شحم القادسية زعيم الكويت ان تعديت بطولاته تكلم الله يخلي ضربات الجزاء اللي خلتكم تاخذون بطولات منا صك دفاع والعب بلنتيات بكأس ولي العهد هالسنه اخذلتكم 😂😂😂 والدوري عن طريق محكمة إدارية القسم الثاني بالدوري دايم نفوز اذكرك بهاترك بدران ولا اهداف رضا هاني والشيخ 💛👊	","Ideaology"
".4164	@USER وووويع لمزروعي واماراتي 🤢😷🤢😷خله لك ي النثيه	","Race"
".4165	والله ع الانحطاط اللي ساير ف تويتر ودي يحجبونه ف السعودية شي مٌقرف ومقزز👊🏼😡 #بايع_الكليجا	","OFF"
".4166	RT @USER -وانااا اسيب بيت أبووويا الل بااكل فيه ببلاش🍨<LF>وبلبس فيه  ببلاش 👗<LF>واللي يكلمني فيه بضربه👊<LF>وبصحي براحتي وبنااام براحتي😴<LF>ع…	","NOT_HS"
".4167	@USER خلصوا شقراوات أمريكا؟ وجع 😷	","NOT_HS"
".4168	RT @USER #اوصف_نفسك_بكلمه عسل🍯<LF>فيه احد عنده اعتراض😈🔪؟!	","NOT_HS"
".4169	ويقولون الجلاب نيسين ، احسن من وايد ناس ♥️🐶 URL	","NOT_HS"
".4170	@USER جااك صفر سبعه 😂😂🤢😆😷	","NOT_HS"
".4171	@USER هههههههههههه اظن عمرك ماتعدا 12هههههههههه جاهل ماتعر  تهرج حنا ديرنا من بحر للبحر ياخبل واتنم قرود الطايف😂😂😂👞	","Race"
